Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.301355395317078,2.3001019072532656,0.1236,0.1238
1,12.286773586273194,12.201274738311767,0.04945,0.0488
2,18.171863174438478,18.19239824295044,0.06905,0.067
3,20.39246036529541,20.385339622497558,0.1003,0.1
4,22.387189922332762,22.35749206542969,0.075425,0.0715
5,23.778521327972413,23.716752338409425,0.06225,0.059
6,26.43289041519165,26.221029968261718,0.057025,0.0557
7,29.521416759490968,29.341464385986328,0.050025,0.0499
8,33.179387454986575,32.959930362701414,0.039825,0.0391
9,33.39599510192871,33.20769351959228,0.043475,0.0438
10,31.20799835205078,31.114836273193358,0.0682,0.0684
11,32.8566069984436,32.74017915725708,0.063,0.0602
12,33.350827312469484,33.2643097114563,0.087475,0.0834
13,35.54388607025147,35.75918350219727,0.0806,0.0783
14,34.34988416671753,34.54003074645996,0.100825,0.0994
15,35.23219181060791,35.54906940460205,0.0989,0.096
16,37.14133361816406,37.4234215927124,0.099975,0.0963
17,36.23508666992188,36.458481273651124,0.111225,0.1053
18,38.01285846710205,38.28943605422974,0.1118,0.1066
19,41.097257652282714,41.40664428710937,0.0902,0.0884
20,45.14818244934082,45.52251880645752,0.0815,0.0762
21,46.536545486450194,46.869956970214844,0.075925,0.0732
22,44.72416828155517,45.04518295288086,0.07605,0.0708
23,46.796341552734376,47.044036064147946,0.07735,0.0728
24,49.61999088287354,49.846520652771,0.075325,0.0708
25,52.21660083770752,52.40039031982422,0.07525,0.0716
26,57.73585548400879,58.051696128845215,0.0611,0.0589
27,60.0022779083252,60.30284275054932,0.05115,0.0496
28,62.7171305847168,62.883170433044434,0.05085,0.0484
29,63.818330078125,64.1321635055542,0.047125,0.0466
30,65.08802257537842,65.33929023742675,0.0479,0.0449
31,66.57358707427979,66.77647827148438,0.04825,0.0474
32,72.74592910766602,72.86183029174805,0.046875,0.0469
33,71.64666587829589,71.69286609649659,0.046975,0.0468
34,73.18905982971191,73.2528800201416,0.0458,0.0453
35,74.15872436523438,74.20887691497802,0.045475,0.045
36,74.82655876159669,74.86399227142334,0.0485,0.0458
37,76.51071266174317,76.5294613647461,0.050475,0.046
38,80.29670120239258,80.50635398864746,0.04935,0.045
39,80.14061180114746,80.44993728637695,0.046825,0.0414
40,81.30115234375,81.6524779510498,0.047,0.0415
41,81.58808715820312,81.91107315063476,0.0509,0.0466
42,82.40274551391602,82.86362167358398,0.053325,0.0481
43,85.87366989135742,86.45560340881347,0.052725,0.0481
44,86.32296592712402,86.82767265319825,0.0555,0.0498
45,85.32510681152344,85.73460342407226,0.057725,0.0522
46,82.99232452392579,83.29617469787598,0.062375,0.0567
47,81.493115234375,81.7093286895752,0.063575,0.0583
48,82.27787063598633,82.48475822448731,0.065,0.0599
49,86.38587387084961,86.50330245971679,0.067175,0.0603
50,88.00208084106445,88.23276733398437,0.06325,0.0558
51,88.26609634399414,88.41134941101075,0.0657,0.0612
52,87.1564616394043,87.35005088806152,0.068775,0.0636
53,90.20453041076661,90.46479644775391,0.069175,0.0661
54,93.5821809387207,93.93249565124512,0.070475,0.0671
55,92.45443244934081,92.81891670227051,0.0674,0.0641
56,95.0659861755371,95.45644302368164,0.06445,0.0631
57,99.60706398010254,99.92187171936035,0.0591,0.0571
58,103.36072532653809,103.6225365447998,0.0559,0.0574
59,102.10359672546387,102.433618850708,0.05455,0.0553
60,99.31777297973633,99.44106643676758,0.05685,0.0566
61,99.74213790893555,99.8030702972412,0.05345,0.0571
62,102.3988939666748,102.49357147216797,0.0506,0.0539
63,101.53568283081054,101.8105126953125,0.051075,0.055
64,109.48735008239746,109.84807350158691,0.047625,0.0506
65,112.89412796020508,113.14957557678223,0.0468,0.0489
66,114.18042900085449,114.46365196228027,0.04405,0.0467
67,111.72113517761231,112.04990425109864,0.046275,0.0489
68,112.20604866027833,112.3705209350586,0.044925,0.0453
69,113.84957466125488,114.01470092773438,0.044025,0.0458
70,108.10361602783203,108.25132827758789,0.04845,0.0502
71,107.16803443908691,107.35630401611328,0.050375,0.0505
72,112.2710238647461,112.52729942321777,0.049275,0.049
73,113.71152458190917,114.06975357055664,0.04925,0.048
74,109.20921730041503,109.60557891845703,0.051075,0.0496
75,109.19309555053711,109.69894401550293,0.049775,0.0476
76,107.579741897583,108.20849311828613,0.050575,0.0505
77,106.52167114257813,107.13012100219727,0.0534,0.0535
78,106.14404426574707,106.72837265014648,0.056575,0.0576
79,106.00759742736817,106.62385513305664,0.05965,0.0609
80,110.3132569885254,110.9277587890625,0.0576,0.0588
81,113.60400093078613,114.25624778747559,0.05605,0.0572
82,113.85355430603028,114.39788528442382,0.057775,0.0595
83,112.93397987365722,113.46403907775878,0.058975,0.0609
84,114.29989097595215,114.90767684936523,0.0583,0.0599
85,117.12041213989258,117.79697402954102,0.0567,0.0584
86,118.94416244506836,119.63398132324218,0.056075,0.0554
87,121.98515960693359,122.78813850402832,0.05415,0.0537
88,122.48158889770508,123.20639938354492,0.050825,0.0517
89,123.23022598266601,123.75417213439941,0.050025,0.0496
90,126.38623603820801,126.95260284423829,0.045525,0.0449
91,132.53001998901368,133.18933166503905,0.045025,0.0451
92,132.19470405578613,132.8110243988037,0.04565,0.0461
93,132.52800453186035,133.08511276245116,0.0432,0.0435
94,130.40636459350586,130.97035652160645,0.042075,0.0415
95,132.83492164611818,133.2657985687256,0.040875,0.0401
96,132.71136154174803,133.17048446655272,0.038525,0.038
97,130.59117553710936,130.89961296081543,0.039175,0.0387
98,132.97917877197267,133.1834375,0.03905,0.0397
99,133.12972007751466,133.1637725830078,0.038425,0.0388
100,131.54852684020997,131.5414430999756,0.039825,0.0427
101,128.4392837524414,128.3286516571045,0.03965,0.0402
102,129.3960280609131,129.4156008911133,0.0405,0.0418
103,132.06497131347658,132.2360595703125,0.0413,0.0419
104,137.64614517211913,137.83269653320312,0.040025,0.0401
105,139.13495727539063,139.3037866973877,0.0387,0.0385
106,139.97133682250976,140.22644104003905,0.0372,0.0359
107,141.2503596496582,141.53693641662596,0.037975,0.0364
108,139.84029754638672,140.15927383422851,0.03855,0.0375
109,135.8495108795166,136.18981742858887,0.0395,0.0383
110,136.0384371948242,136.51168663024902,0.038025,0.0364
111,135.1057243347168,135.3572164916992,0.0376,0.0367
112,133.45089096069336,133.69589614868164,0.0393,0.0389
113,133.14414398193358,133.4797292327881,0.039575,0.0387
114,132.1629940032959,132.4139624786377,0.04135,0.0402
115,134.5769821166992,134.79271430969237,0.04065,0.0402
116,134.78507972717284,134.99146934509278,0.041375,0.0396
117,135.24192489624022,135.50882652282715,0.0425,0.041
118,136.70833168029785,137.06071769714356,0.040875,0.0398
119,136.8829431915283,137.27276695251464,0.0422,0.0425
120,137.1931608581543,137.51901779174804,0.04535,0.0456
121,137.69287796020507,138.04346282958986,0.045525,0.0441
122,138.15323867797852,138.43868797302247,0.043075,0.0417
123,137.8004055786133,137.9552321624756,0.04295,0.0424
124,139.9231413269043,140.22611610412596,0.042675,0.0423
125,139.7259994506836,140.0066081237793,0.042875,0.0425
126,138.90078659057616,139.1388670349121,0.0415,0.0408
127,137.7381642150879,137.9966600036621,0.042175,0.0416
128,137.38487457275392,137.5220891571045,0.04205,0.0397
129,135.99720863342284,135.97285652160645,0.0423,0.0394
130,136.70127716064454,136.55796058654786,0.041825,0.0405
131,138.13872909545898,138.0718952178955,0.04155,0.0399
132,140.48658615112305,140.26677978515625,0.039525,0.0399
133,141.2252975463867,141.05957160949708,0.039125,0.0389
134,141.0849514770508,140.95784400939942,0.039975,0.0389
135,144.51144271850586,144.2787612915039,0.03955,0.0396
136,143.75465103149415,143.41794059753417,0.03985,0.0388
137,143.05331619262697,142.81192977905275,0.040525,0.0409
138,144.90528656005858,144.58894134521483,0.0381,0.039
139,143.71823776245117,143.34012634277343,0.041225,0.0415
140,145.16309280395507,144.95644775390625,0.0398,0.04
141,144.0055857849121,143.7964267730713,0.042125,0.0415
142,145.87841339111327,145.88397140502929,0.039375,0.0398
143,147.08771377563477,147.07399711608886,0.0398,0.0398
144,149.39950439453125,149.40901634216308,0.039925,0.0391
145,151.58164489746093,151.6014234161377,0.0397,0.0399
146,155.28704681396485,155.2561100769043,0.040125,0.0404
147,159.75226806640626,159.7285041809082,0.0397,0.0413
148,163.8954135131836,163.70821044921874,0.036825,0.0389
149,162.94199691772462,162.72540267944336,0.03645,0.0385
