Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,4.128190770149231,4.128701794147491,0.0038875,0.00335
1,4.110806131362915,4.11125271320343,0.0413625,0.04275
2,4.086292066574097,4.08663769364357,0.04335,0.04535
3,4.059093775749207,4.059345704317093,0.0563375,0.0574
4,4.037160497903824,4.038152998685836,0.04035,0.04
5,4.007249592542649,4.008404797315597,0.0412625,0.04055
6,3.9926400327682496,3.994254207611084,0.0412625,0.04055
7,3.97629031419754,3.977742797136307,0.0412625,0.04055
8,3.9332305467128754,3.933452671766281,0.03975,0.0398
9,3.930395382642746,3.9312097311019896,0.03545,0.03565
10,3.9012690424919128,3.9024809300899506,0.0565,0.0574
11,3.9089566588401796,3.9105823278427123,0.0563375,0.0574
12,3.8935226964950562,3.8953332901000977,0.05635,0.0574
13,3.8796001982688906,3.8822789967060087,0.04365,0.04295
14,3.8771706867218017,3.8792265236377714,0.04365,0.04295
15,3.88397478222847,3.88464612364769,0.0563375,0.0574
16,3.872069061994553,3.873727160692215,0.0436625,0.04295
17,3.8422973489761354,3.842379081249237,0.043875,0.04365
18,3.8506045734882353,3.8510741174221037,0.03755,0.03835
19,3.8453746461868286,3.846322226524353,0.038025,0.0379
20,3.8255593180656433,3.8241205275058747,0.03695,0.0372
21,3.8369701325893404,3.834579515457153,0.0533125,0.05355
22,3.846534924507141,3.8447887361049653,0.0533125,0.05355
23,3.851090761423111,3.849511981010437,0.0533125,0.05355
24,3.8368844425678255,3.835115683078766,0.0533125,0.05355
25,3.8297499561309816,3.8292507350444795,0.06075,0.0598
26,3.841015079021454,3.8399045705795287,0.042625,0.04415
27,3.8575908982753755,3.857356768846512,0.0382125,0.0381
28,3.830242722034454,3.829261910915375,0.046125,0.04615
29,3.8275149095058443,3.8264054000377654,0.038025,0.0379
30,3.8267207455635073,3.8253481686115265,0.0379875,0.0378
31,3.8241186702251433,3.823247420787811,0.053325,0.0537
32,3.853368625640869,3.854361379146576,0.02825,0.0273
33,3.8395891535282134,3.8408533692359925,0.0491,0.047
34,3.848230676651001,3.848134821653366,0.0473375,0.04765
35,3.8220211672782898,3.823416215181351,0.038475,0.0385
36,3.831844940185547,3.833300018310547,0.0436125,0.0429
37,3.838714872598648,3.8393927812576294,0.055025,0.0568
38,3.830330594778061,3.8302534103393553,0.0563625,0.0574
39,3.825018130540848,3.8259348571300507,0.0454,0.04565
40,3.835322895050049,3.835602420568466,0.0563375,0.0574
41,3.8606067478656767,3.8604807376861574,0.03765,0.0376
42,3.8352808678150176,3.8350382268428804,0.0443625,0.04315
43,3.827926594018936,3.826649135351181,0.0380125,0.0379
44,3.8328279531002045,3.832200664281845,0.038025,0.0379
45,3.824084858894348,3.8232380390167235,0.04015,0.0401
46,3.829388606548309,3.8292095065116882,0.0412625,0.04055
47,3.82336195230484,3.8239616811275483,0.06225,0.0609
48,3.8267956411838533,3.827612602710724,0.0581625,0.0592
49,3.8444952523708342,3.845225512981415,0.093275,0.09415
50,3.8284476840496064,3.8273081958293913,0.0563375,0.0574
51,3.8242745077610016,3.8234110951423643,0.0723125,0.0736
52,3.8207285809516907,3.8195757806301116,0.044575,0.04645
53,3.820580059289932,3.8190974056720735,0.0533875,0.05355
