Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590768814086,2.5301541972160337,0.0938,0.0945
1,2.518234198093414,2.5201482510566713,0.099125,0.1005
2,2.513361383676529,2.5154880821704864,0.098525,0.0985
3,2.484129136800766,2.486212500333786,0.0984,0.0995
4,2.464984881877899,2.467345861196518,0.107375,0.1078
5,2.4505641198158266,2.4520481765270232,0.113925,0.1118
6,2.4496749877929687,2.451033090353012,0.11545,0.1125
7,2.452620527744293,2.454092025756836,0.10635,0.1059
8,2.424409645795822,2.42693240404129,0.1153,0.1171
9,2.4173162186145785,2.4203282523155214,0.125675,0.124
10,2.400811222791672,2.4037188959121703,0.139375,0.1365
11,2.380552544593811,2.383043327331543,0.15595,0.1542
12,2.383441151380539,2.386739048957825,0.159575,0.1595
13,2.3825932788848876,2.3863471031188963,0.164275,0.1621
14,2.36437215089798,2.3674761605262757,0.1592,0.1557
15,2.3448335790634154,2.347138385772705,0.1724,0.1723
16,2.3473090541362764,2.350349019765854,0.156575,0.1557
17,2.3311700648069382,2.3341849172115325,0.1872,0.1827
18,2.3259627377986907,2.3272160387039182,0.1766,0.1744
19,2.3247735875844957,2.3248549956083298,0.16855,0.1694
20,2.313587201833725,2.3134459936618805,0.169475,0.172
21,2.316256775856018,2.315461902618408,0.1711,0.1731
22,2.3213201040029525,2.320698145031929,0.1597,0.1614
23,2.3107768058776856,2.3098434829711914,0.166525,0.1694
24,2.2921664714813232,2.290481288433075,0.1705,0.173
25,2.3094505953788755,2.3081840443611146,0.155575,0.1578
26,2.3134318727254866,2.3125870949029923,0.16625,0.1683
27,2.3011446380615235,2.3009860318899156,0.1809,0.1806
28,2.294831235408783,2.2943561846017837,0.18255,0.1854
29,2.2825740259885787,2.282078607082367,0.1915,0.1955
30,2.2910483199357987,2.290859885811806,0.18255,0.1845
31,2.2754390585422515,2.2749558591842653,0.190825,0.1935
32,2.281540195941925,2.279783905148506,0.1975,0.1989
33,2.273828129470348,2.2722680792212486,0.19355,0.1948
34,2.269470376670361,2.26828521579504,0.199425,0.203
35,2.2706024116277694,2.2695372608304023,0.210725,0.2126
36,2.2516123244166373,2.250221118628979,0.21275,0.2159
37,2.2496727266907692,2.2476722052693368,0.22565,0.2294
38,2.228002462387085,2.2260440430045128,0.2154,0.2157
39,2.234825254380703,2.234073476791382,0.209725,0.2118
40,2.2272045958042144,2.2263281720876695,0.2006,0.2025
41,2.2099495112895964,2.2092908674478533,0.208325,0.2112
42,2.208428297638893,2.2072822189331056,0.2184,0.2206
43,2.2061771965026855,2.204596903324127,0.219775,0.2233
44,2.2163172370195388,2.214233157038689,0.217,0.2202
45,2.2115422716736792,2.21021458953619,0.216875,0.2195
46,2.197113765180111,2.196131166815758,0.218625,0.2212
47,2.1987120020389557,2.197867270410061,0.22865,0.2311
48,2.2008985465765,2.199917185306549,0.2275,0.2291
49,2.1891778922080993,2.1880381900072097,0.22925,0.2293
50,2.188167340159416,2.1864316004514692,0.237875,0.2371
51,2.1850567185878753,2.183073721528053,0.237975,0.2388
52,2.1771517473459245,2.1756107306480406,0.224875,0.2268
53,2.181709730029106,2.1805763912200926,0.21695,0.2193
54,2.1796668362617493,2.1790181213617323,0.212325,0.2146
55,2.1763545417785646,2.1759646743535996,0.228275,0.2307
56,2.174591538310051,2.174586208462715,0.233225,0.2351
57,2.186707708835602,2.1857546931505203,0.2256,0.2312
58,2.180274482965469,2.179531952738762,0.229325,0.2331
59,2.170421844124794,2.1695413517951967,0.242875,0.2458
60,2.169037510752678,2.1681386297941208,0.24305,0.2441
61,2.159224836230278,2.158339287042618,0.24595,0.246
62,2.169772784113884,2.16810326397419,0.255275,0.2573
63,2.170400609970093,2.16894847035408,0.265525,0.2668
64,2.180182802081108,2.178311141729355,0.26415,0.2661
65,2.1762140482664107,2.1752455759048464,0.2685,0.2706
66,2.1726078939437867,2.1712272149324416,0.27005,0.2732
67,2.1728441560268403,2.1718109130859373,0.272725,0.2742
68,2.173379361629486,2.1729771775007247,0.27715,0.2788
69,2.167547537088394,2.1675313472747804,0.27505,0.276
70,2.164117451906204,2.164196733236313,0.27295,0.2785
71,2.1589643675088883,2.1590722250938414,0.2852,0.2885
72,2.1487679654359817,2.1491998755931854,0.296375,0.2978
73,2.1490756988525392,2.1490569925308227,0.2991,0.3022
74,2.145804522037506,2.1460987001657488,0.2858,0.2891
75,2.142869098782539,2.1430243068933486,0.28485,0.2877
76,2.14131278604269,2.14170672506094,0.278825,0.2814
77,2.1433145627379417,2.144293214082718,0.282225,0.2814
78,2.145777894258499,2.146516026258469,0.283625,0.2852
79,2.147170612812042,2.1482391023635863,0.2853,0.2853
80,2.1508304154872895,2.1514127677679062,0.281475,0.2819
81,2.142369039058685,2.142564580142498,0.282025,0.2833
82,2.1428930005431175,2.143101356625557,0.2767,0.2777
83,2.1311556833982466,2.1314246112108233,0.280875,0.2804
84,2.12851008951664,2.129577744603157,0.289475,0.2893
85,2.124971097111702,2.126175906062126,0.295475,0.2942
