Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.440341439247131,2.44076290845871,0.022075,0.023
1,1.97464475274086,1.9758789324760437,0.277625,0.266
2,1.6169752711057663,1.6184371522068977,0.73065,0.7276
3,1.3413164293766022,1.343139322847128,0.766375,0.7647
4,1.1758846136927605,1.1779734363406897,0.77065,0.7682
5,1.0692968862038106,1.0716563188564032,0.77195,0.7698
6,0.9937178080203012,0.9962477193260565,0.7732,0.7713
7,0.9493185938405805,0.9520850210497156,0.7733,0.7718
8,0.9146687117114197,0.9175781632307917,0.773675,0.7716
9,0.8845237196749076,0.8876686259947019,0.773725,0.7711
10,0.8670650460163597,0.8701915890336386,0.7733,0.7704
11,0.8551547302503605,0.8583453183749225,0.7732,0.7708
12,0.8399432897118095,0.8434147102017596,0.773375,0.7703
13,0.8264765613457712,0.8300475192671002,0.773325,0.7701
14,0.8164057335652251,0.8200389701622407,0.773375,0.7707
15,0.8106936272941675,0.8144268687133445,0.7731,0.7703
16,0.8056208422863165,0.809461147740567,0.77275,0.7702
17,0.7976916699853609,0.8016843736026021,0.772675,0.7701
18,0.7927501524929176,0.7967698827201639,0.7726,0.77
19,0.7871674869181152,0.7913065909719534,0.77285,0.7704
20,0.7861044505929748,0.7901950411383223,0.772825,0.7706
21,0.782897683965457,0.7870964154247576,0.772775,0.7704
22,0.7797580876768916,0.7838683709011184,0.773,0.7705
23,0.7754128118357722,0.779630122379217,0.773325,0.7705
24,0.7733169383828544,0.7775719613183082,0.77355,0.7705
25,0.7719690303053585,0.7762212140825159,0.773425,0.7707
26,0.7694597330366242,0.7736488893062097,0.7733,0.7708
27,0.7667980518398099,0.7710182258870963,0.773675,0.7708
28,0.7660148590007316,0.7703441899950372,0.773525,0.7709
29,0.7652242538895484,0.7696797908081726,0.773525,0.7707
30,0.76241307960227,0.7670709720452226,0.77375,0.7706
31,0.7614670608173958,0.766109390454593,0.773825,0.7708
32,0.7606299416955324,0.7653412738343423,0.7741,0.7707
33,0.7583272803975922,0.7631737578518835,0.7741,0.7708
34,0.7568755676139289,0.7618846522556759,0.7745,0.7711
35,0.7545866978148479,0.7597649686089027,0.7746,0.7711
36,0.753406393951601,0.7585418502720654,0.774575,0.7712
37,0.7495145407950622,0.7547523198472289,0.7749,0.7716
