Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,2.519961743354797,2.5216470873355865,0.098325,0.0981
2,2.5063128888607027,2.507866539955139,0.10165,0.102
3,2.4942136013507845,2.495871272087097,0.10745,0.1068
4,2.4843211805820467,2.4859305739402773,0.1095,0.1089
5,2.480865989923477,2.482638075351715,0.108675,0.1092
6,2.4695503878593446,2.4714604222774508,0.114975,0.1172
7,2.4560731768608095,2.4578543090820313,0.118825,0.1196
8,2.444777942895889,2.446422961950302,0.1202,0.1212
9,2.434618499279022,2.4362647771835326,0.128225,0.1284
10,2.4264082872867583,2.4280418145656584,0.13735,0.1374
11,2.419009360074997,2.42067414522171,0.13975,0.1403
12,2.4112082433700563,2.412876607179642,0.146825,0.1473
13,2.4065287280082703,2.4083436560630798,0.150275,0.1516
14,2.3997366613149644,2.4015680986642836,0.1561,0.155
15,2.3878534215688707,2.3896758651733396,0.162175,0.1607
16,2.3794877779483796,2.3811678284406663,0.164875,0.1639
17,2.373350427746773,2.374971777796745,0.1663,0.1654
18,2.3689470392465592,2.3705840098857878,0.1691,0.1681
19,2.364074524641037,2.3656125819683074,0.17235,0.1728
20,2.3553908395767214,2.3567788088321686,0.174925,0.1755
21,2.3484301495552065,2.34968170940876,0.178475,0.1783
22,2.3427676486968996,2.3439817416667936,0.18185,0.1803
23,2.3378794354200365,2.33907535970211,0.18265,0.1824
24,2.3294507914781573,2.3304679077863693,0.188825,0.1886
25,2.327098910212517,2.3281530368328096,0.19085,0.1895
26,2.3220394790172576,2.3229673981666563,0.191875,0.1907
27,2.3161899107694626,2.317138178348541,0.195975,0.1957
28,2.3113013237714766,2.3123653000593185,0.197875,0.1971
29,2.3067368298768995,2.3078123325109483,0.19895,0.1986
30,2.304669052362442,2.305724034309387,0.200625,0.2001
31,2.300547949075699,2.3017664915323257,0.200625,0.2011
32,2.293862721323967,2.2950944650173186,0.199975,0.2012
33,2.2881922894716262,2.289329382777214,0.202175,0.2034
34,2.28401130259037,2.2851081079244615,0.20545,0.2054
35,2.2760196822881698,2.277020230293274,0.20535,0.2059
36,2.274587841629982,2.2757287359237672,0.20565,0.2053
37,2.2703585803508757,2.271527424454689,0.207375,0.2083
38,2.2663446921110153,2.267510399222374,0.209525,0.211
39,2.2615229195356368,2.2627332764863968,0.2136,0.2143
40,2.256513842344284,2.2578717225790026,0.212025,0.2136
41,2.2522546112537385,2.2535830229520797,0.2167,0.2178
42,2.250257308483124,2.251506813764572,0.2138,0.2145
43,2.2462639743089676,2.24753100335598,0.215875,0.2171
44,2.240374965071678,2.24158361852169,0.222425,0.2221
45,2.234250766038895,2.235453408360481,0.22935,0.229
