Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.392582746505737,2.392278246879578,0.107185,0.1082
1,2.347626817703247,2.347112205505371,0.1316,0.13256
2,2.30032404923439,2.299301681399345,0.1766925,0.17721
3,2.2488253881931306,2.2479242985248566,0.187645,0.18792
4,2.209256762623787,2.208461870789528,0.197135,0.19856
5,2.1762958842515947,2.1755368288755417,0.2081575,0.20972
6,2.1405168534517287,2.139650415658951,0.22825,0.22962
7,2.096402022242546,2.0955213965177535,0.2659625,0.26789
8,2.0727732774019243,2.071953571677208,0.27057,0.27127
9,2.0468349685668947,2.046420276761055,0.28428,0.28449
10,2.0142448353767395,2.0136905859708785,0.317035,0.31944
11,1.9810164753198625,1.9805486977100373,0.3294975,0.33043
12,1.9522197789549827,1.9517194915413856,0.342755,0.34409
13,1.9321887362599373,1.9318548883795739,0.3401375,0.34122
14,1.9204817675948143,1.9202038328647613,0.3520775,0.35113
15,1.913324206829071,1.9134779101610184,0.3543725,0.35393
16,1.8893884090185165,1.8892208478450776,0.3525875,0.35317
17,1.8648649728894233,1.8641991262435913,0.35994,0.35992
18,1.8265218697190284,1.8260056903362274,0.3694525,0.36922
19,1.8070057725310327,1.806454654097557,0.38444,0.38447
20,1.7825471192002296,1.7819529277682304,0.4010075,0.40162
21,1.7654818649291992,1.7646272280812263,0.4048075,0.40539
22,1.7557793149352074,1.7552822566032409,0.41573,0.41569
23,1.7415830165743829,1.740931057035923,0.421165,0.42102
24,1.7325322889089585,1.7319600825309753,0.431475,0.43165
25,1.7212780014276505,1.7199597650170326,0.4403975,0.44022
26,1.7089374023079873,1.7077811329960824,0.4500275,0.45137
27,1.6906948150992394,1.6894517270326614,0.458355,0.45863
28,1.6886470435857772,1.6873784186244012,0.4619525,0.46201
29,1.6884946803450585,1.6872850774526595,0.4617425,0.46142
30,1.6787590967416763,1.6777789509892465,0.47022,0.47073
31,1.6918995457291603,1.691395180940628,0.46009,0.45957
32,1.6773137522935868,1.6770192722678186,0.45459,0.4538
33,1.67245217692852,1.6718889361619949,0.4636975,0.46413
34,1.664289509654045,1.6631926394701004,0.4761825,0.47648
35,1.6656356447339058,1.6648796809911728,0.4663075,0.46771
36,1.654288558959961,1.6535015761256218,0.4753425,0.47597
37,1.6570950176119805,1.65626152664423,0.489405,0.49038
38,1.6421718737483024,1.6415854458808898,0.4850575,0.48665
39,1.6391060572862626,1.638402154624462,0.4878325,0.48929
40,1.6334115973114967,1.6326034297943115,0.4908225,0.49199
41,1.6159004812836648,1.6151079074442387,0.492925,0.49374
42,1.6169547761678695,1.6161734496951103,0.4877125,0.48831
43,1.6092727162837983,1.6083523072004318,0.4887075,0.49009
44,1.5950795927643775,1.594137887597084,0.49281,0.49348
45,1.5925098195672036,1.5911905453801156,0.49116,0.49154
46,1.5831958624720572,1.5822002378702165,0.5062475,0.50712
47,1.566801818907261,1.5657759391069412,0.5218275,0.52186
48,1.5575504564642906,1.5561743292212487,0.5272725,0.52695
49,1.5422048661708831,1.5409884117245674,0.53249,0.53266
50,1.5400995240807533,1.5388078660964966,0.536405,0.53667
51,1.5330253979563713,1.5318349503278732,0.5478025,0.54797
52,1.5340437054038047,1.5328003343343735,0.5501275,0.55061
53,1.5257638162970544,1.5250065611600876,0.5525325,0.55227
54,1.5278528386354446,1.5270699813961983,0.547205,0.54593
55,1.5377001752257347,1.5370020391345025,0.54317,0.54196
56,1.5351567709445952,1.534581872522831,0.544345,0.54313
57,1.5281500556468963,1.5279748427271842,0.5449575,0.54446
58,1.5368443729281425,1.5365687297582626,0.54358,0.54336
59,1.534623832464218,1.5343601804375648,0.5435825,0.54378
60,1.5305150715112685,1.5301783672571183,0.5538775,0.55413
61,1.5194031232595444,1.5190799037218095,0.5480525,0.54781
62,1.5164156417250634,1.5157511093318463,0.548115,0.54774
63,1.5022715534567832,1.5015676386654377,0.5556225,0.55534
64,1.5056355779767037,1.5050755395293236,0.55298,0.55153
65,1.5117103402614593,1.5112597874104976,0.55414,0.55351
66,1.5012064780592917,1.500409364014864,0.55562,0.5552
67,1.5057954448461532,1.5048825482726098,0.554445,0.55414
68,1.5041110527515411,1.50307331687212,0.5548975,0.5552
69,1.5026238353848458,1.5018905165791512,0.5521525,0.55177
70,1.4975230697989463,1.4968598254621028,0.555115,0.55542
71,1.4989500083327294,1.498473742634058,0.5588875,0.55837
72,1.4928884043693542,1.4927607003450394,0.5630725,0.56296
73,1.4881322078704835,1.4879666434526444,0.55929,0.55961
74,1.4851893966794014,1.4854523411989211,0.564605,0.5644
75,1.484780509710312,1.4851790324747562,0.562525,0.56229
76,1.478017370223999,1.478789351463318,0.5621925,0.56173
77,1.4671438528299332,1.467556870996952,0.566205,0.5649
78,1.4682067127227783,1.4685958812236786,0.56724,0.56612
79,1.4761260645985603,1.476276956230402,0.57067,0.57054
80,1.4691053641438485,1.4693177171349525,0.57286,0.57278
81,1.4744863961935044,1.4753977869153023,0.5674625,0.5666
82,1.464007169008255,1.4647754960358144,0.5728225,0.57182
83,1.4575257425308228,1.457906227350235,0.57369,0.57259
84,1.4569727352261543,1.4572276059687137,0.5748075,0.57435
85,1.467812403023243,1.467689645677805,0.5627625,0.56316
86,1.472597657740116,1.4723832391500473,0.56387,0.56381
87,1.469062555730343,1.4693021186292172,0.5680175,0.56801
88,1.4760670078098774,1.4764314380586148,0.5686575,0.56886
