Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,26.158196377307178,26.281515256613492,0.0919,0.0916
2,40.72103749141097,40.674710758030415,0.117375,0.1196
3,35.93378226204775,35.851126230374796,0.14065,0.1393
4,39.460912455829096,39.40005213773806,0.134875,0.1361
5,46.50080984070984,46.64364324446077,0.16355,0.1622
6,49.9400240524689,50.200983248653195,0.142025,0.1412
7,59.20824663160091,59.43259874820709,0.083175,0.0817
8,59.06981066657305,59.06898971075425,0.1148,0.1155
9,57.286678080902995,57.36449301548302,0.124675,0.127
10,58.94285585086793,58.94183383659516,0.1352,0.1341
11,63.65896798469126,63.72538880728185,0.094175,0.0914
12,61.85985265016556,62.00812043905258,0.09845,0.0977
13,64.41865051269531,64.6594435930252,0.094525,0.092
14,76.13221611961723,76.36072076499462,0.139475,0.138
15,68.9385265011698,69.10831668511032,0.131625,0.1323
16,70.60544126603753,70.71839433845133,0.1518,0.1514
17,70.69791201731445,70.73317459175344,0.15855,0.1589
18,72.56476874049055,72.6903078375617,0.161275,0.1611
19,71.64668238256722,71.61476919904351,0.183875,0.1816
20,70.9186405686468,70.93588024502992,0.17125,0.1683
21,75.29351334929466,75.1973172246301,0.17425,0.1736
22,74.00109057493209,73.85518192082644,0.17575,0.1741
23,75.19480534045393,75.11680844482035,0.180675,0.1774
24,71.84479053761564,71.7165634751888,0.165225,0.1626
25,71.68864986896514,71.57919566392899,0.1626,0.1616
26,72.85534200404861,72.60025105137494,0.165575,0.1685
27,75.92027846777812,75.79369762991381,0.19095,0.1913
28,77.61959775131822,77.40213624693686,0.183775,0.188
29,78.4985219899565,78.37116090477465,0.1798,0.1816
30,82.12031067129224,81.88193355895193,0.182225,0.1825
31,79.31598664836957,79.36976073384285,0.1579,0.1588
32,75.83695646228269,75.82267291162015,0.174025,0.1763
33,73.86658245578408,73.80015972997542,0.16495,0.1627
34,73.83814585149288,73.7527625644207,0.1894,0.1918
35,70.93366267040372,70.8159060851112,0.21445,0.218
36,73.6216891735047,73.51104858228415,0.205425,0.2073
37,72.22612752576602,72.14974226517354,0.2126,0.2118
38,73.31924080137908,73.10613391719758,0.227475,0.2291
39,73.05165386755122,72.87599908719062,0.235975,0.2372
