Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,4.128034896850586,4.128164536952973,0.004425,0.0051
1,3.770422238111496,3.772743819952011,0.05175,0.0507
2,3.7102397602796553,3.7132311284542086,0.0694375,0.0699
3,3.70227765083313,3.708682804107666,0.0549375,0.05595
4,3.693762952685356,3.696363857984543,0.062075,0.06225
5,3.6937629562616348,3.696363857984543,0.062075,0.06225
6,3.6681387662887572,3.6720135974884034,0.0989,0.09775
7,3.6494133991003035,3.6550009310245515,0.123,0.12415
8,3.62918510556221,3.6340380907058716,0.1383625,0.1377
9,3.5826228868961336,3.5883545076847074,0.1774875,0.1772
10,3.535665186047554,3.5419051921367646,0.2375,0.234
11,3.535665174126625,3.5419051921367646,0.2375,0.234
12,3.4856355029344557,3.491645201444626,0.2253625,0.2269
13,3.405310926437378,3.4131191897392275,0.261125,0.26345
14,3.312210204601288,3.320669568777084,0.3017625,0.302
15,3.206299268603325,3.2157423305511474,0.3158,0.31745
16,3.121929932832718,3.1299832785129547,0.3509,0.35065
17,3.0149997270107267,3.027109223604202,0.35845,0.3566
18,2.9263939660787583,2.9375652015209197,0.373175,0.3719
19,2.8494499093294143,2.8636981415748597,0.390075,0.38745
20,2.785184651017189,2.7963433492183687,0.401275,0.40165
21,2.7330772399902346,2.745332120656967,0.4045375,0.40285
22,2.751495294570923,2.7666881358623505,0.4,0.39765
23,2.6945775628089903,2.708058288097382,0.417025,0.4168
24,2.615237175822258,2.6323995864391327,0.424175,0.4231
25,2.5696979266405107,2.5895679175853727,0.432725,0.429
26,2.5054164010286333,2.525160995721817,0.444125,0.4391
27,2.4546697491407397,2.4762171161174775,0.4522,0.451
28,2.4234943825006483,2.4459992843866347,0.4570125,0.45525
29,2.376471154093742,2.3978265964984895,0.4699375,0.46545
30,2.3332507380843164,2.3547014993429185,0.4733375,0.4705
31,2.3332507118582724,2.3547014993429185,0.4733375,0.4705
32,2.3015813505649567,2.321828529834747,0.479125,0.47555
33,2.2696255061030386,2.290575118660927,0.483775,0.47985
34,2.241839047074318,2.2632242608070374,0.490525,0.4875
35,2.2277836084365843,2.2495957148075103,0.48845,0.48575
36,2.215613069832325,2.236969580054283,0.48765,0.4848
37,2.1949048045277597,2.21608161509037,0.4952625,0.4928
38,2.177483097612858,2.199697672128677,0.4993625,0.49585
39,2.1579927948117255,2.1795850789546964,0.5066875,0.50355
40,2.2006285247206687,2.2211962687969207,0.490125,0.48695
41,2.1933047342300416,2.212064455151558,0.4957625,0.4939
42,2.2268410310149194,2.2408984929323195,0.4953625,0.49155
43,2.1874592378735542,2.205719673037529,0.4971375,0.49505
44,2.168903956711292,2.1884073650836946,0.5008625,0.49915
45,2.170948580801487,2.194097999930382,0.502275,0.4999
46,2.1692311161756517,2.192172412276268,0.5001375,0.4996
47,2.145570406913757,2.167880052924156,0.5044375,0.50505
48,2.152797538638115,2.1779745548963545,0.49725,0.4964
49,2.1480175012350085,2.172505987882614,0.5043875,0.5018
50,2.123280986845493,2.1458180856704714,0.5075625,0.50435
51,2.106428623795509,2.1278094667196275,0.511275,0.51025
52,2.111498210132122,2.134338667392731,0.510925,0.5086
53,2.10077397108078,2.123871816396713,0.5104375,0.50945
54,2.0742646682262422,2.0968240493535997,0.5134375,0.51265
55,2.0809097817540168,2.1030726367235184,0.5136875,0.51445
56,2.059008253514767,2.07995934844017,0.5215125,0.5196
57,2.0499023446440696,2.072646738290787,0.5222875,0.51995
58,2.0574394994974137,2.079994577169418,0.52115,0.5166
59,2.0414276880025866,2.0638484340906142,0.524,0.52035
60,2.0368201985955237,2.0603753900527955,0.5220375,0.51875
61,2.018696552813053,2.0415846484899522,0.52725,0.524
62,1.994339672923088,2.016069777011871,0.530175,0.5268
63,2.000193957388401,2.021188891530037,0.5302125,0.52775
64,1.997274768948555,2.018531070351601,0.53235,0.53095
65,1.9842833864688874,2.0037067633867265,0.5326125,0.5323
66,1.980272544324398,1.99927198946476,0.5345125,0.53325
67,2.0082941749691963,2.026128122806549,0.534025,0.5329
68,1.999631280899048,2.014355356693268,0.536225,0.53195
69,1.9993631252646447,2.0148311293125154,0.5302875,0.5283
70,1.9896177598834037,2.0037530851364136,0.5290125,0.5266
71,1.9744623845815659,1.9889858949184418,0.53355,0.5297
72,1.9700507906079292,1.983494564294815,0.5368625,0.5329
73,1.9478601506352424,1.9619477254152298,0.539575,0.5373
74,1.945839827656746,1.9603294980525972,0.54135,0.53855
75,1.9513498359918595,1.9660991275310515,0.5400625,0.5378
76,1.9457161697745322,1.959873993396759,0.5452625,0.54195
77,1.9238792422413826,1.937698234319687,0.5463,0.542
78,1.9147289916872978,1.9292866492271423,0.5472375,0.5439
79,1.9147289922833444,1.9292866492271423,0.5472375,0.5439
80,1.904820977151394,1.9200934094190598,0.54775,0.54515
81,1.9154944306612014,1.933957399725914,0.5470875,0.54465
82,1.903835007250309,1.9223869740962982,0.5489125,0.54485
83,1.8988416093587874,1.9180838882923126,0.5469875,0.5445
84,1.8871094334125518,1.9064888483285904,0.5529625,0.5478
85,1.8871094334125518,1.9064888483285904,0.5529625,0.5478
86,1.8788115805387497,1.9004651975631714,0.5552875,0.5488
87,1.9049815183877945,1.9252870869636536,0.551525,0.5463
88,1.8728721779584885,1.8914098769426346,0.555275,0.5492
89,1.8766436925530434,1.8944788748025894,0.5517625,0.54775
90,1.8868045097589492,1.9046426963806153,0.5533625,0.54975
91,1.876235631108284,1.8961878699064254,0.5562375,0.55205
92,1.930307993888855,1.9494935941696168,0.5476375,0.5438
93,1.9050743433833122,1.9275512850284577,0.5514875,0.5466
94,1.8965165039896965,1.9168795800209046,0.5513375,0.54835
95,1.9344082510471343,1.9579747468233109,0.5497375,0.5452
96,1.9672022059559822,1.9842921197414398,0.542825,0.53985
97,1.9348937752842903,1.9540275955200195,0.5477875,0.5444
98,1.9294532224535943,1.9489044255018235,0.54785,0.54295
99,1.9220884481072427,1.940655331015587,0.5490875,0.5446
100,1.9236819288134575,1.9436023604869843,0.55,0.5484
101,1.8952763053774833,1.915288851261139,0.5558875,0.55265
102,1.8863380098342895,1.9055405032634736,0.5552375,0.5501
103,1.8843675482273101,1.9058894270658493,0.555075,0.55115
104,1.8710409355163575,1.8939387959241867,0.5588625,0.5538
105,1.8819989997148514,1.9046705979108811,0.5582875,0.5517
106,1.881998984515667,1.9046705979108811,0.5582875,0.5517
107,1.8616451919078827,1.8856469774246216,0.559825,0.55385
108,1.86223558396101,1.8866466027498245,0.5612125,0.556
109,1.8798249420523643,1.9044803500175476,0.5605,0.5559
110,1.8704857951402665,1.8924716162681579,0.56015,0.5563
111,1.8807164153456688,1.9038420343399047,0.5578875,0.55465
112,1.8826687213778497,1.9060725045204163,0.5552625,0.5523
113,1.870743916928768,1.8942704951763154,0.5588,0.5563
114,1.8857454058527947,1.9125021994113922,0.5562625,0.5518
115,1.8701101049780846,1.8954656308889388,0.557175,0.5527
116,1.8602831903100014,1.884663137793541,0.5612875,0.55695
117,1.8691056281328202,1.892028909921646,0.55495,0.55115
118,1.8568577310442924,1.8772659283876418,0.561125,0.5576
119,1.8504550763964653,1.8699604600667954,0.5570625,0.55545
120,1.8575447091460229,1.875205300450325,0.558525,0.55425
