Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,2.4970903885364533,2.498743488788605,0.110875,0.109
2,2.4563454353809355,2.457458460330963,0.133025,0.1309
3,2.4158217215538027,2.4173848831653597,0.1532,0.152
4,2.390808176398277,2.392189508676529,0.16135,0.161
5,2.376643919944763,2.378707717061043,0.149225,0.1489
6,2.3549030375480653,2.357513328790665,0.166325,0.167
7,2.3197983515262606,2.3218405067920687,0.1762,0.1752
8,2.292543514370918,2.2940672022104263,0.188325,0.1858
9,2.276837427020073,2.278404284119606,0.189175,0.1891
10,2.2755284571647643,2.2771664115786554,0.17655,0.1773
11,2.2555195617675783,2.2573097839951517,0.201025,0.2004
12,2.2439284402132036,2.2457667493820193,0.2,0.1977
13,2.232151198387146,2.2346147140860557,0.20075,0.201
14,2.2316568517684936,2.234224186837673,0.181575,0.1826
15,2.2049697613716126,2.2074749737977983,0.19965,0.2021
16,2.190306425690651,2.1921825674176216,0.209925,0.2113
17,2.186703071296215,2.188391624391079,0.2011,0.2028
18,2.174702962934971,2.1765081402659416,0.207025,0.2089
19,2.1568110796809195,2.1582445976138116,0.229675,0.2288
20,2.1332495814561843,2.134107771217823,0.253175,0.2531
21,2.125402019917965,2.125846866965294,0.2551,0.2556
22,2.120543506145477,2.12090476334095,0.2567,0.2576
23,2.0992428943514825,2.099712297320366,0.2497,0.2518
24,2.0732034188508988,2.073059235215187,0.28085,0.2852
25,2.0638375627994536,2.063990569114685,0.27435,0.276
26,2.0539208310842514,2.0536792278289795,0.288575,0.2896
27,2.0507016637921334,2.050594366788864,0.29425,0.2927
28,2.0391153156757356,2.03958969771862,0.292175,0.2943
29,2.0242788273096086,2.024955914616585,0.30645,0.3068
30,2.0167051285505293,2.017448681294918,0.31515,0.3163
31,2.010431229174137,2.011894661486149,0.302725,0.3027
32,1.9863966545462608,1.9880152133107185,0.31755,0.3193
33,1.975397213101387,1.9766333523392676,0.337425,0.3415
34,1.961357992887497,1.9625464993715287,0.353425,0.3576
35,1.9458828648924829,1.9467391383647918,0.361525,0.3639
36,1.9408564278483391,1.9424141868948936,0.350075,0.354
37,1.933377057015896,1.935094941407442,0.3511,0.3551
38,1.92863488137722,1.9303790234029292,0.362875,0.3637
39,1.9138864767551422,1.9158515584468843,0.37315,0.374
40,1.9026406653225423,1.9051075203716754,0.37075,0.3722
41,1.8886296291649343,1.8909822180867195,0.40165,0.4039
42,1.8841189880669118,1.8861927424371243,0.396675,0.3985
43,1.8827893741428852,1.884924479573965,0.394825,0.3961
44,1.8707975958287717,1.8727150309085845,0.4065,0.4071
45,1.850781208574772,1.8527216660976409,0.42305,0.4225
46,1.8488130052387715,1.8506857128441334,0.413475,0.4141
47,1.8328436240553856,1.8343720868229867,0.429875,0.4265
48,1.8181344512104989,1.8204311206936836,0.433975,0.4351
49,1.8056813529133797,1.8082803481817245,0.44585,0.4438
50,1.8071567150950432,1.8101520946621894,0.443075,0.4412
51,1.8032198569178581,1.8062076073884965,0.4315,0.4288
52,1.7956905487179755,1.7982370924949647,0.44255,0.4446
53,1.7892900860309602,1.7919938567280769,0.4479,0.4476
54,1.7817950817942618,1.7839638954401016,0.44365,0.4432
55,1.7763983845710754,1.77863952845335,0.450425,0.4505
56,1.7707052950561046,1.7738126546144486,0.45405,0.4536
57,1.7557377061247825,1.758428949713707,0.47255,0.4705
58,1.745862139761448,1.7484192678332329,0.474925,0.4738
59,1.7384994688630104,1.7406605911254882,0.480775,0.4807
60,1.7349399784207344,1.7370964711904526,0.490125,0.4898
61,1.72463049441576,1.7268055042624473,0.498675,0.4978
62,1.714422867000103,1.7168050226569176,0.499825,0.4995
63,1.710772146731615,1.7130438341200351,0.49505,0.4951
64,1.7096512453258037,1.7119610948860646,0.4818,0.4807
65,1.7068363325297833,1.7093528726696967,0.478525,0.4809
66,1.7128936006128788,1.7149106942862273,0.471075,0.4726
67,1.6964131654053927,1.6989892810583114,0.48055,0.4805
68,1.6852554824948311,1.688092160373926,0.48545,0.485
69,1.678812288492918,1.6814332903176545,0.48825,0.4912
70,1.6684108428657054,1.6700775241851806,0.47825,0.4801
71,1.6507784121483564,1.652969383969903,0.484675,0.4847
72,1.6318496046960353,1.6340488371253015,0.506775,0.5052
73,1.623916471004486,1.626472389549017,0.49745,0.4965
74,1.6105073954164981,1.6132519966363907,0.516175,0.5173
75,1.6104799338430167,1.6134789863228798,0.509375,0.5085
76,1.612596428990364,1.6155507458001375,0.499475,0.5008
77,1.6132166226953268,1.616485814601183,0.50585,0.504
78,1.6036048812419177,1.6068086795508862,0.512875,0.5129
79,1.6038733073323965,1.6061669957637787,0.502475,0.5041
80,1.5904746927320956,1.5926093089580535,0.523225,0.5217
81,1.5769930309057236,1.5791958808898925,0.53025,0.5297
82,1.5640111811459065,1.5664157636463643,0.538025,0.5382
83,1.5647846738994122,1.5674669462442399,0.537725,0.541
84,1.547714309990406,1.5506962823867798,0.54785,0.5484
85,1.5561190442740918,1.5589705604314803,0.53045,0.5306
86,1.5489444671571255,1.551818788945675,0.545925,0.5449
87,1.543785773962736,1.5459745401144027,0.542125,0.5424
88,1.529137326180935,1.5313001634180545,0.5519,0.552
89,1.5239542010426521,1.5267838844656945,0.56255,0.5614
90,1.5167846660315991,1.5194372813403607,0.562725,0.5616
91,1.5070580916106702,1.5100396136939525,0.565925,0.5665
92,1.5103484831750393,1.5130389574170113,0.561575,0.5606
93,1.4995779740810393,1.5028777839243412,0.56105,0.5588
94,1.4942009390890598,1.497761844545603,0.567925,0.5692
95,1.4770025986433029,1.4807082630693913,0.570225,0.5703
96,1.4763716493546963,1.4804137414693832,0.567975,0.5669
97,1.477054790109396,1.481447219401598,0.566975,0.5654
98,1.4795547960698605,1.4845646548271179,0.5627,0.5613
99,1.4703113354742527,1.4753102672100067,0.56235,0.5618
100,1.4622597216814757,1.4674171622842551,0.56895,0.5688
101,1.474547872208059,1.4799702052399517,0.555225,0.5582
102,1.4749445204809308,1.480237416215241,0.5475,0.5497
103,1.4597185526788234,1.465150091946125,0.551725,0.5518
104,1.4564638460427524,1.4614983829855919,0.55825,0.5587
105,1.4406480337679386,1.4466200396418571,0.575075,0.5761
106,1.4336630766093732,1.4395655712485314,0.5723,0.5722
107,1.4280801209062337,1.4337376880645751,0.574925,0.5739
108,1.4326656008511782,1.4388091158866883,0.570575,0.5712
109,1.4267295204848052,1.4333646094799042,0.57415,0.5748
110,1.425742812678218,1.4325722954422235,0.582075,0.5806
111,1.4262425849586726,1.4330970323830843,0.575,0.575
112,1.4150395838171244,1.4214993497729302,0.57855,0.5777
113,1.4038979740440845,1.4108236540853978,0.587775,0.5877
114,1.4035397315025329,1.4107006280869245,0.587825,0.5888
115,1.3930661119520664,1.4002454056590796,0.58935,0.5905
116,1.392934611439705,1.3997221337258816,0.586575,0.587
117,1.393855449706316,1.4004171356558799,0.580575,0.5796
118,1.3885325610637664,1.3948760426044464,0.58225,0.5807
119,1.3895780508220197,1.39554890319705,0.5727,0.5736
120,1.3888262997567653,1.3949433705210685,0.578275,0.5769
121,1.3852520027011632,1.3912147505581378,0.571825,0.5717
122,1.3803393030166626,1.3861745827645064,0.57235,0.5736
123,1.3636068015545606,1.369898149371147,0.58635,0.5862
124,1.3621941873431205,1.3681783656775952,0.584325,0.5839
125,1.3586138003319501,1.3645574494451285,0.586225,0.5864
126,1.3503278051316738,1.3563644609600305,0.585625,0.5838
127,1.3487836018204689,1.3549820217490196,0.589425,0.5883
128,1.3576622685790063,1.3636771722882985,0.578675,0.5768
129,1.348995226547122,1.3547082398831845,0.58275,0.5827
130,1.3410978474467994,1.3466791094839572,0.58445,0.5823
131,1.349108811467886,1.355059378668666,0.592475,0.5912
132,1.3326778042316436,1.3385818684101105,0.604125,0.6024
133,1.346558353751898,1.3523401083052158,0.591875,0.5892
134,1.3487593878805637,1.3543782319873572,0.58955,0.5873
135,1.3479263455420734,1.353344803005457,0.591025,0.5876
136,1.3460927310585975,1.3514190549403429,0.59035,0.5893
137,1.3333538732677699,1.3383463346213103,0.5928,0.5898
138,1.317570433281362,1.322601270712912,0.603325,0.6005
139,1.3170539158582688,1.3219429897889494,0.599125,0.5981
140,1.3096882993727923,1.3142328460142016,0.604525,0.6033
141,1.3034319400414824,1.308128994964063,0.6031,0.6029
142,1.3020854072272778,1.3063663900643587,0.5999,0.5989
143,1.3085643993318081,1.3124784741550684,0.5947,0.5942
144,1.303828956335783,1.30838570587337,0.601675,0.5989
145,1.2947286061942578,1.2993545455485582,0.60755,0.606
146,1.2885354235768318,1.293370824456215,0.61195,0.6117
147,1.2896922316402197,1.294160898849368,0.613625,0.6144
148,1.2783181954547762,1.2838085527718066,0.622975,0.6235
149,1.2734981675818562,1.2789189744740725,0.6222,0.6237
