Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,20.005231226682664,20.14395793914795,0.073775,0.0711
2,30.615075368698452,30.64317488197339,0.118775,0.1222
3,25.2407492426091,25.256631562620388,0.137325,0.1374
4,28.668747175335884,28.685976558811962,0.101375,0.1033
5,31.93155676937662,31.91539743039757,0.144825,0.1411
6,36.42455956765727,36.42154847792286,0.133,0.1331
7,43.90332691030165,43.89086567632877,0.127625,0.1249
8,42.132732184380295,42.09744189482851,0.08595,0.0852
9,38.33272865504026,38.238569652438166,0.10585,0.1068
10,39.43924176142551,39.44216827178597,0.12885,0.1273
11,43.62358861217275,43.67159969008438,0.113325,0.1132
12,42.192377509778396,42.1951132387042,0.103525,0.1017
13,42.4968366280041,42.51930756502377,0.11265,0.1168
14,45.404513567984104,45.43491871833801,0.1328,0.1313
15,45.498500549594816,45.50722548146248,0.12305,0.1211
16,53.284556245431304,53.325616866540656,0.11285,0.112
17,49.67924926518103,49.76386281164881,0.130375,0.1274
18,48.7217381076023,48.819895826809855,0.1226,0.1221
19,51.77027358371183,51.72124537993223,0.113825,0.1127
20,50.20481715223288,50.1680057185133,0.123,0.1266
21,56.95670369146834,56.9272625134272,0.1392,0.1412
22,57.12298452714529,57.10456587872119,0.14085,0.1394
23,55.139973631763574,55.07684947988975,0.1186,0.1193
24,57.911451729841424,57.814927395069596,0.1128,0.1154
25,57.0498945838213,57.00981432259083,0.123725,0.1257
26,55.46520105089992,55.33963237442309,0.145825,0.149
27,61.57556085020304,61.600181057453156,0.1277,0.1307
28,55.532946288138625,55.56367698907852,0.11655,0.1215
29,52.79847505141762,52.82457081838511,0.1409,0.1403
30,53.08898285150528,53.054209308624266,0.1176,0.1191
31,54.86364112995565,54.87063636898994,0.125975,0.1277
32,54.30929553863637,54.2515251714468,0.161775,0.1634
33,57.16575173854828,57.123690963983535,0.165675,0.17
34,54.90021058386229,54.76559353329241,0.1716,0.1742
35,54.757179150810835,54.63257868915796,0.177825,0.1818
36,56.07608543843031,55.946847107410434,0.188925,0.191
37,55.780044237866996,55.64262239277363,0.197225,0.2001
38,55.57385052479133,55.359841501936316,0.1889,0.193
39,58.45623172413344,58.21257471977966,0.1895,0.195
40,56.54956799227446,56.28687208855059,0.18755,0.1925
41,56.625174170163206,56.39513548281044,0.190425,0.1928
42,58.57525103865266,58.32925185356139,0.171825,0.1735
43,58.66149621613324,58.378965841103344,0.17415,0.1765
44,59.84833458355465,59.615753490227064,0.173825,0.1739
45,56.56081496806727,56.32460545411473,0.176675,0.1785
46,57.46630158098974,57.209864552871984,0.169225,0.169
47,58.21752832520826,57.82234963684003,0.17885,0.1797
48,58.41641161841582,58.09687548958461,0.177125,0.1789
49,58.27848998310881,58.02449095801037,0.188925,0.1905
50,56.561032162109015,56.41467774908543,0.184975,0.1854
51,55.139811832755804,55.00213058453053,0.1825,0.1825
52,58.84303763180624,58.76245750308037,0.1685,0.1693
53,60.16381632421166,60.166280914314555,0.165475,0.1622
54,58.69154271146282,58.630889542574295,0.1723,0.1708
55,54.23199532359838,54.06021302661189,0.17495,0.1745
56,55.58885239303112,55.39428263127804,0.184925,0.1806
57,55.61599991083145,55.376556002795695,0.190975,0.1906
58,54.14345558536649,53.88268693566322,0.1987,0.1983
59,50.774866549838336,50.52521313966679,0.2187,0.2229
60,52.594090129584075,52.387292340025304,0.211225,0.2141
61,53.56127663742545,53.31421335959977,0.208975,0.2136
62,54.72635905542411,54.72645896312053,0.209125,0.2132
63,54.682058455726505,54.715574307122594,0.235325,0.2391
64,55.931180367168515,56.01469826724205,0.24105,0.2441
65,55.864665848389265,55.847224625357704,0.229275,0.231
66,56.90030750511221,56.912705571859924,0.21725,0.2197
67,55.741799411499336,55.79423606934026,0.21765,0.2206
68,54.599510526577944,54.60873587049544,0.21815,0.2171
69,55.655940720953794,55.677453828525366,0.21075,0.2113
70,56.309300842136146,56.30522148936987,0.2144,0.2168
71,56.00193363048015,56.12525585693121,0.21385,0.217
72,55.2750256931968,55.415972839593884,0.22185,0.2226
73,54.49901613499969,54.550562934658736,0.269825,0.2682
74,55.250762875974175,55.19558115623193,0.251025,0.2535
75,55.266204806254244,55.19535624609989,0.2392,0.241
76,55.18466168612242,55.18300550404936,0.24285,0.244
77,55.615560883611906,55.66411299168627,0.243175,0.2438
78,59.14912363274589,59.23625990694913,0.238475,0.2381
79,57.48621439377903,57.620451507680116,0.264675,0.2641
80,54.274929496767875,54.30500257011503,0.265725,0.2653
81,52.964239737713335,52.98579373129606,0.253375,0.2512
82,52.98364128142595,52.966751212263176,0.253625,0.2517
83,52.785247608982026,52.94959716939754,0.2553,0.2509
84,51.73088426019065,51.653335855305194,0.249625,0.2478
85,54.072621871829035,54.01753521025181,0.2333,0.2348
86,54.918608697455745,54.937065818391275,0.23605,0.237
87,54.25073875024915,54.261803560853004,0.227875,0.2276
88,53.62168970197439,53.52788663983345,0.240775,0.2426
89,53.47380428403616,53.43455091550946,0.240775,0.239
90,55.897554770135876,55.88715144056128,0.231175,0.2287
91,56.089451483041046,56.1048372026626,0.2442,0.2416
92,55.880545376399,56.037334632061956,0.24765,0.2431
93,54.62823515787721,54.78224374700265,0.2343,0.2309
94,55.518808354763316,55.65482419983539,0.23505,0.2342
95,57.259809751063585,57.35042469799519,0.210425,0.2063
96,55.185265190738136,55.216825032258036,0.220125,0.2184
97,54.305036557498575,54.35040526270866,0.216725,0.2148
98,54.95432592049241,54.86378374408232,0.21535,0.2142
99,54.38801444172859,54.27733550310135,0.219925,0.2185
100,55.78587344497442,55.711921366155146,0.2254,0.2272
101,58.82160136096451,58.77196559438682,0.23035,0.236
102,60.83389395641693,60.84760812141299,0.23225,0.2319
103,59.07104144108049,59.07604793553033,0.2542,0.2543
104,58.50866173898801,58.34975544002205,0.24935,0.2481
105,58.8373094494047,58.62245268238038,0.21775,0.2209
106,56.31152949352749,56.17863472175092,0.237175,0.241
107,55.11779281100475,55.10260937985964,0.24485,0.2433
108,53.75129704144317,53.57708059088582,0.262775,0.2634
109,53.85897055224632,53.75259080534801,0.26335,0.2637
110,52.96238255799952,52.81664088763471,0.28555,0.283
111,53.46324207612921,53.40939512288111,0.28385,0.2862
112,52.6481956944571,52.569522381641946,0.288425,0.2918
113,53.053537772893904,53.043966446369886,0.286125,0.2888
114,54.88691866316077,54.85649748718919,0.28275,0.2823
115,55.825502384765635,55.77868968957569,0.2766,0.2784
116,54.50837743490934,54.38248350739479,0.267025,0.2715
117,56.316116912215946,56.26057633817196,0.26085,0.2626
118,57.497943795621396,57.501421875953675,0.264125,0.2667
119,55.48270937681198,55.52770102858543,0.289675,0.2958
120,55.7806776881218,55.69470421135426,0.2887,0.2907
121,56.07105434410274,55.99013182610273,0.275325,0.2739
122,58.26051990687847,58.07618861824274,0.278225,0.2807
123,59.94941347837448,59.654472250950334,0.272425,0.2757
124,58.9808106867969,58.75406932771206,0.29745,0.3027
125,59.72380099833012,59.55130619615316,0.298925,0.2993
126,58.69874681920737,58.674354732986586,0.305725,0.3082
127,58.41929018242436,58.33337638108729,0.322175,0.322
128,59.200548031404615,59.08409596354584,0.326975,0.3309
129,59.94495987379402,59.807262691749386,0.329775,0.3313
130,58.75355294876208,58.684701300188244,0.340225,0.3407
131,57.88480375329573,57.838412254053985,0.33805,0.3389
132,57.53284508915085,57.60509918481112,0.335025,0.3354
