Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,2.4874698770046235,2.4894784235954286,0.11185,0.1115
2,2.4578334414958953,2.458552395105362,0.13815,0.1359
3,2.3923728561401365,2.393573359251022,0.16575,0.1624
4,2.3630196124315264,2.3638156300783155,0.16065,0.1588
5,2.335151308774948,2.3376237845420835,0.156925,0.1558
6,2.322503700852394,2.326205209493637,0.16625,0.1664
7,2.285955438017845,2.2885851526260375,0.177525,0.1748
8,2.2595362174510956,2.26104844391346,0.189125,0.1842
9,2.232605362534523,2.2343941819667816,0.1973,0.1944
10,2.2387967523932457,2.2407256668806075,0.185675,0.1836
11,2.214354237318039,2.21643552005291,0.198325,0.1948
12,2.2050076758861543,2.2073879760503767,0.1922,0.1884
13,2.2046139442920687,2.208202024102211,0.197275,0.1949
14,2.2257097470760345,2.2296725887060167,0.18085,0.1787
15,2.187012492418289,2.190908212661743,0.1954,0.1956
16,2.181000871658325,2.1838655143976213,0.20485,0.2051
17,2.164671846032143,2.16701322555542,0.2069,0.2097
18,2.1493606477975846,2.1516697999835013,0.223425,0.2239
19,2.1485982435941695,2.150149258375168,0.222625,0.223
20,2.1058302491903307,2.106938354969025,0.232625,0.2348
21,2.1119772523641585,2.112156525850296,0.25175,0.2522
22,2.110581857264042,2.110638065934181,0.256825,0.2579
23,2.072718144655228,2.0729636830091476,0.2553,0.2558
24,2.0436832517385484,2.0427831941843033,0.277725,0.2808
25,2.040177862048149,2.0393991190195084,0.283525,0.2819
26,2.035403897762299,2.0335516571998595,0.29655,0.2969
27,2.0379080885648726,2.0364620590209963,0.307425,0.3082
28,2.024451960325241,2.023688657879829,0.3154,0.3183
29,2.0037271398305894,2.003072372674942,0.331575,0.3322
30,2.0002784687280655,1.999779464006424,0.330575,0.3309
31,1.9804278638958932,1.9814952683448792,0.323125,0.3283
32,1.9406906205415726,1.9422320377826692,0.3452,0.3493
33,1.9268914669752122,1.927907395362854,0.347675,0.3495
34,1.9075859898328782,1.9085060447454452,0.35255,0.3554
35,1.875188000202179,1.875712512433529,0.37905,0.3825
36,1.8767422845959663,1.8784857657551766,0.3758,0.3772
37,1.8619750958681107,1.8639061149954796,0.391225,0.3927
38,1.8558415056765079,1.8573283283412456,0.40005,0.4
39,1.8301613292098045,1.831772961318493,0.435425,0.4413
40,1.8045267233252524,1.8067517083883287,0.438325,0.443
41,1.7997804933786392,1.801874130666256,0.444175,0.4471
42,1.8188269978761673,1.820283677279949,0.4289,0.4301
43,1.8164300909638404,1.818266159594059,0.422725,0.4234
44,1.8121483558416367,1.8137550008296968,0.406425,0.4066
45,1.7905819562077523,1.792664306163788,0.42725,0.4247
46,1.7749021282792092,1.7768065291643143,0.44125,0.4424
47,1.7719859024882316,1.7734510064125062,0.4258,0.4286
48,1.7681754872202873,1.7708292570710182,0.429625,0.4292
49,1.7562873220443727,1.7595341077446938,0.450925,0.4514
50,1.759558709859848,1.7637327140569687,0.4392,0.4397
51,1.7556942000985145,1.7598495283722877,0.436325,0.4351
52,1.7537677511572838,1.7573236858844756,0.437225,0.4386
53,1.749820206463337,1.754115655720234,0.44405,0.4433
54,1.7275267714262008,1.7312368613481521,0.44475,0.4447
55,1.7348075696825982,1.7385939154028893,0.43985,0.4402
56,1.7291548055410386,1.7347035130858421,0.445025,0.4445
57,1.7181564715504647,1.723369814157486,0.460675,0.4617
58,1.7124512159824372,1.7175033423304558,0.482775,0.4828
59,1.7218611770868302,1.7257216146588326,0.475675,0.4823
60,1.7203144839406013,1.7242027109861373,0.4734,0.478
61,1.7072784829139709,1.7107666331529616,0.475,0.4772
62,1.6895648708939552,1.693374255001545,0.475175,0.4758
63,1.708285323381424,1.7115996257960797,0.4559,0.4571
64,1.6984325544536114,1.7017969805002213,0.446325,0.4487
65,1.6875571306049824,1.6911280661821366,0.454525,0.4574
66,1.684046575576067,1.686484837383032,0.448975,0.4534
67,1.6641587133705615,1.667364522665739,0.46305,0.4663
68,1.6464684687554836,1.6496326999366284,0.474575,0.4757
69,1.6425330385565757,1.6451902148127555,0.47835,0.4804
70,1.6278326104581355,1.6288415113091468,0.486275,0.4887
71,1.5996554820239544,1.6017342565953732,0.503975,0.5066
72,1.5854551093280316,1.5876099959015846,0.517925,0.518
73,1.5792867469787597,1.582284726500511,0.5189,0.5173
74,1.5683699172735215,1.5712589344382286,0.521775,0.5208
75,1.5654405219852925,1.5682683831453323,0.5182,0.5149
76,1.5644635523855686,1.5673170338571072,0.516525,0.5167
77,1.5759163777530194,1.5792102333903313,0.5089,0.5086
