Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.301355395317078,2.3001019072532656,0.1236,0.1238
1,2.431399312019348,2.4336290383338928,0.066,0.0644
2,2.5653572702407836,2.5657576608657835,0.053625,0.0521
3,2.621426887512207,2.6230259203910826,0.038,0.0356
4,2.638058457374573,2.6432641196250914,0.056475,0.0546
5,2.666122705936432,2.6694242668151857,0.05445,0.0543
6,2.7432006859779356,2.7484622406959534,0.05765,0.0557
7,2.696276581287384,2.704760580062866,0.0594,0.0575
8,2.766154100894928,2.773875341415405,0.06215,0.0605
9,2.7094686961174013,2.7151642799377442,0.073275,0.0736
10,2.7776785135269164,2.783478796482086,0.072075,0.0701
11,2.7967934608459473,2.8047137331962584,0.0644,0.0619
12,2.9070856046676634,2.913449487686157,0.062225,0.0623
13,2.841017999649048,2.848091549873352,0.0621,0.0581
14,2.869087882041931,2.873668384552002,0.05825,0.0562
15,2.9042200946807863,2.9140271759033203,0.056425,0.0524
16,2.8988822078704835,2.90583398103714,0.0648,0.0596
17,3.017861089706421,3.0268105340003966,0.059875,0.0564
18,3.0859758138656614,3.0909635710716246,0.065025,0.0617
19,3.062746114730835,3.0671919536590577,0.06135,0.0587
20,3.176539888381958,3.1790132451057436,0.06095,0.0597
21,3.205483832359314,3.2042297601699827,0.059525,0.0568
22,3.1953355884552,3.193748173713684,0.0639,0.0599
23,3.1600375294685366,3.157360692024231,0.064275,0.0618
24,3.2392185950279235,3.2350132775306704,0.058875,0.0542
25,3.2440152025222777,3.242388949394226,0.066625,0.0629
26,3.1988345527648927,3.1957865166664123,0.068075,0.0653
27,3.288532040119171,3.2818626976013183,0.068825,0.0691
28,3.40171822309494,3.3962051820755006,0.060775,0.0599
29,3.405698606967926,3.402197117805481,0.0634,0.0619
30,3.3732000398635864,3.3731330394744874,0.0657,0.0623
31,3.342690508365631,3.3433828735351563,0.0723,0.0667
32,3.4349253177642822,3.432155351638794,0.061175,0.0586
33,3.508518569469452,3.506936664581299,0.061925,0.0579
34,3.6619859075546266,3.6574105548858644,0.058025,0.0524
35,3.733444664478302,3.7278317499160765,0.05605,0.0531
36,3.81007618188858,3.8011019825935364,0.055225,0.0528
37,3.726722595691681,3.7207404923439027,0.0631,0.0613
38,3.9225299739837647,3.9198834824562074,0.063175,0.061
