Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,2.5284590780735017,2.5301542186737063,0.0938,0.0945
1,2.976805617213249,2.9845325636863707,0.1407,0.1414
2,3.7607859441637994,3.755180598348379,0.1442,0.1421
3,3.2097407664358615,3.2041131614148615,0.194975,0.1906
4,3.6156316194683313,3.6114316675812006,0.16615,0.1681
5,3.751131800785661,3.7641975345881655,0.19495,0.1928
6,4.051793823903426,4.072973353061825,0.179,0.1774
7,4.519607388749718,4.533955866098404,0.127025,0.1288
8,4.262244929820299,4.263181854113936,0.16005,0.1614
9,4.155424897149206,4.159082947075367,0.184675,0.181
10,4.159936039317399,4.161646091938019,0.197825,0.1968
11,4.595900463312864,4.601593969762325,0.139575,0.1375
12,4.250690711289645,4.263609802126885,0.1559,0.1552
13,4.474707818776369,4.497308286428452,0.16675,0.1635
14,5.311081607975066,5.334795305486768,0.17565,0.1774
15,4.835109743252397,4.85713556908071,0.2035,0.2009
16,4.909270383585245,4.919868992604315,0.199075,0.2017
17,4.89503123819828,4.898328173886984,0.22145,0.2226
18,4.991482872702181,4.994125436022878,0.214975,0.2147
19,4.925594939216971,4.919289536625147,0.230975,0.2302
20,4.822891430632444,4.816224986858433,0.2445,0.2441
21,5.1196628705482,5.10712831023382,0.2424,0.2423
22,5.049422753304243,5.033849859684706,0.248175,0.249
23,5.048960343040526,5.039671602835878,0.24875,0.2478
24,4.941614313013852,4.924343176707626,0.2457,0.25
25,5.144526570625604,5.132828933820129,0.22905,0.2344
26,5.1267601677775385,5.103074681162834,0.21965,0.2227
27,5.245195750743151,5.229518480673432,0.2447,0.2486
28,5.526766864890233,5.513726253807545,0.2368,0.2422
29,5.408525443095714,5.39905358787626,0.23945,0.2441
30,5.610892124380916,5.599359082709998,0.21765,0.2212
31,5.216478956924693,5.2200968116667354,0.227625,0.2306
32,5.132552811645874,5.132020723848254,0.24935,0.2505
33,5.016564857810736,5.013662463100627,0.2307,0.2303
34,4.991178362560459,4.987670811807621,0.274625,0.273
35,4.85058905298647,4.8422864199773175,0.289775,0.2896
36,4.914072541352361,4.915441257003695,0.2741,0.2767
37,4.841186586841941,4.839360301448032,0.3056,0.3078
38,4.9499298544693735,4.938382362006232,0.310475,0.3098
39,4.995775617831387,4.985253107538447,0.30965,0.3078
40,4.763056708928198,4.755704524051398,0.34205,0.3428
41,4.76185530602932,4.758416646858677,0.3343,0.3335
42,4.9972568459343165,4.988210863303393,0.313925,0.3185
43,5.1072461114125325,5.095314815854653,0.305425,0.3052
44,5.088846613413189,5.0862954678828824,0.29045,0.2894
45,5.094902623072267,5.101292506130412,0.2876,0.2821
46,4.962135067302734,4.9642980968952175,0.288575,0.2883
47,4.878267952986062,4.876010153014213,0.277675,0.2743
48,5.063479471700266,5.070782380457968,0.294475,0.2926
49,5.159699634741992,5.172462613061071,0.30555,0.3055
50,5.203795388862491,5.2216647500731055,0.3135,0.3115
51,5.221217598672956,5.233751038257033,0.3051,0.3005
52,5.217243062518537,5.227276907023042,0.329375,0.3303
53,5.134493174459785,5.158182305814698,0.336575,0.3319
54,4.925140213357517,4.948416038315627,0.33615,0.3326
55,5.11456276707424,5.138407167062396,0.3259,0.3219
56,5.155532406343882,5.199436127367371,0.325125,0.3223
57,5.206042726318993,5.237409552535974,0.320675,0.3183
58,5.257256238556583,5.286076729987981,0.332375,0.3316
59,5.506388383989106,5.521751504451967,0.323525,0.3228
60,5.56157145224337,5.578926269338699,0.3124,0.3107
61,5.423073601770593,5.4327882178674916,0.2929,0.2951
62,5.491128779165447,5.5035785649903115,0.28345,0.2826
63,5.938407551785931,5.940069511430338,0.30105,0.2996
64,5.815240658780095,5.8239731708075855,0.294875,0.2931
65,5.65437314145267,5.671302794367075,0.306575,0.3102
66,5.575634370489861,5.5815802108391654,0.31375,0.313
67,5.364336174413329,5.372395759590436,0.3266,0.3246
68,5.390839420138,5.391918473121186,0.323975,0.3244
69,5.40937471533136,5.404901860314421,0.3432,0.3408
70,5.406367991027236,5.384587173277131,0.323125,0.3242
71,5.221984558633103,5.202136460544097,0.32045,0.3202
72,5.098737637110052,5.08348668138681,0.329175,0.3245
73,5.04889838199317,5.041065226626373,0.341775,0.3413
74,5.033690934898978,5.026270741954324,0.353725,0.3526
75,5.18948946901405,5.179482740515094,0.353225,0.3564
76,5.290177303135296,5.282515214310408,0.335025,0.3371
77,5.381382231117546,5.375497445049346,0.329625,0.3285
78,5.229401366749808,5.222892996588343,0.3416,0.344
79,5.194302191387456,5.188962947760083,0.330675,0.3274
80,5.302258620297671,5.292522302727557,0.357325,0.3534
81,5.3498846268812486,5.342875167836974,0.36565,0.3621
82,5.363634821892501,5.358229751491344,0.357825,0.3593
83,5.5157056075587025,5.51940144584114,0.345525,0.3436
84,5.395549473647261,5.395751408956712,0.350225,0.3508
85,6.144593696066513,6.149891037747584,0.336175,0.3356
86,6.250986109794103,6.251517488388636,0.3154,0.3151
87,6.375107925337797,6.36346678726608,0.32515,0.3231
88,5.8703423594823105,5.8625768013414925,0.336725,0.3403
89,5.93920777285297,5.936281170728908,0.33045,0.3318
90,5.979852198686567,5.97038728870044,0.337975,0.339
91,5.791369735958433,5.795657049009314,0.348975,0.3523
92,6.029200924329052,6.0297007994390155,0.337875,0.3404
93,5.8403295029336,5.850063641854213,0.3579,0.3598
94,5.673742442296352,5.68578178523574,0.368725,0.3716
95,5.740068445415236,5.756235062007327,0.357175,0.3564
96,5.873886238538543,5.898615312834445,0.34485,0.3427
97,5.720451426971704,5.74637117037666,0.355225,0.3561
98,5.825488935942267,5.854792813473686,0.361175,0.3587
99,5.738766516181058,5.765988940289827,0.346275,0.3416
100,5.829962069896574,5.855821489308946,0.346775,0.3411
101,5.789759091448613,5.828861105652009,0.36155,0.3552
102,5.783958174961499,5.8210549385526695,0.371225,0.3634
103,5.680390086714251,5.710186263266187,0.3682,0.3641
104,5.7273898553125475,5.74714908456677,0.3794,0.3742
105,6.377307275878265,6.394073790474795,0.325675,0.3227
106,6.179539603898302,6.20145460526459,0.3262,0.3227
107,5.852646439787931,5.86717393934261,0.314675,0.3144
108,6.220380347033497,6.248801479416434,0.29895,0.2974
109,5.980403371150314,6.011359712566482,0.312525,0.3103
110,5.980658428540337,6.0115139763156185,0.331375,0.327
111,6.133190564847318,6.174413892292651,0.3361,0.3352
112,6.086645198717052,6.112547593244454,0.34525,0.3459
113,6.035580516871996,6.063509055632166,0.326775,0.3259
114,5.993052199080121,6.027936999055673,0.329075,0.3232
115,5.78857239764533,5.816953013534658,0.341275,0.3384
116,5.7391649276064705,5.770250570843928,0.347525,0.3471
